UserId,IsChurned,Cluster,SubsPlanSent,SubsPlanAccepted,SubsPlanProposed,SubsPlanChosen,IsSubsPlanActive,DateLastSubsProposal
194,False,3.0,False,False,0,0,0,2000-01-01
195,False,2.0,False,False,0,0,0,2000-01-01
196,False,0.0,False,False,0,0,0,2000-01-01
197,False,-1.0,False,False,0,0,0,2000-01-01
198,False,0.0,False,False,0,0,0,2000-01-01
199,False,2.0,False,False,0,0,0,2000-01-01
200,False,2.0,False,False,0,0,0,2000-01-01
201,False,2.0,False,False,0,0,0,2000-01-01
202,False,2.0,False,False,0,0,0,2000-01-01
203,False,3.0,False,False,0,0,0,2000-01-01
204,False,2.0,False,False,0,0,0,2000-01-01
205,False,2.0,False,False,0,0,0,2000-01-01
206,False,0.0,False,False,0,0,0,2000-01-01
207,False,3.0,False,False,0,0,0,2000-01-01
208,False,3.0,False,False,0,0,0,2000-01-01
209,False,2.0,False,False,0,0,0,2000-01-01
210,False,3.0,False,False,0,0,0,2000-01-01
211,False,2.0,False,False,0,0,0,2000-01-01
212,False,2.0,False,False,0,0,0,2000-01-01
213,False,2.0,False,False,0,0,0,2000-01-01
214,False,2.0,False,False,0,0,0,2000-01-01
215,False,0.0,False,False,0,0,0,2000-01-01
216,False,2.0,False,False,0,0,0,2000-01-01
217,False,-1.0,False,False,0,0,0,2000-01-01
218,False,3.0,False,False,0,0,0,2000-01-01
219,False,2.0,False,False,0,0,0,2000-01-01
220,False,1.0,False,False,0,0,0,2000-01-01
221,False,2.0,False,False,0,0,0,2000-01-01
222,False,0.0,False,False,0,0,0,2000-01-01
223,False,2.0,False,False,0,0,0,2000-01-01
224,False,2.0,False,False,0,0,0,2000-01-01
225,False,-1.0,False,False,0,0,0,2000-01-01
226,False,2.0,False,False,0,0,0,2000-01-01
227,False,3.0,False,False,0,0,0,2000-01-01
228,False,2.0,False,False,0,0,0,2000-01-01
229,False,0.0,False,False,0,0,0,2000-01-01
230,False,0.0,False,False,0,0,0,2000-01-01
231,False,0.0,False,False,0,0,0,2000-01-01
232,False,-1.0,False,False,0,0,0,2000-01-01
233,False,2.0,False,False,0,0,0,2000-01-01
234,False,-1.0,False,False,0,0,0,2000-01-01
235,False,-1.0,False,False,0,0,0,2000-01-01
236,False,0.0,False,False,0,0,0,2000-01-01
237,False,1.0,False,False,0,0,0,2000-01-01
238,False,2.0,False,False,0,0,0,2000-01-01
239,False,2.0,False,False,0,0,0,2000-01-01
240,False,0.0,False,False,0,0,0,2000-01-01
241,False,0.0,False,False,0,0,0,2000-01-01
242,False,-1.0,False,False,0,0,0,2000-01-01
243,False,2.0,False,False,0,0,0,2000-01-01
244,False,1.0,False,False,0,0,0,2000-01-01
245,False,-1.0,False,False,0,0,0,2000-01-01
246,False,3.0,False,False,0,0,0,2000-01-01
247,False,3.0,False,False,0,0,0,2000-01-01
248,False,2.0,False,False,0,0,0,2000-01-01
249,False,2.0,False,False,0,0,0,2000-01-01
250,False,0.0,False,False,0,0,0,2000-01-01
251,False,2.0,False,False,0,0,0,2000-01-01
252,False,2.0,False,False,0,0,0,2000-01-01
253,False,1.0,False,False,0,0,0,2000-01-01
254,False,2.0,False,False,0,0,0,2000-01-01
255,False,2.0,False,False,0,0,0,2000-01-01
256,False,3.0,False,False,0,0,0,2000-01-01
257,False,2.0,False,False,0,0,0,2000-01-01
258,False,0.0,False,False,0,0,0,2000-01-01
259,False,3.0,False,False,0,0,0,2000-01-01
260,False,3.0,False,False,0,0,0,2000-01-01
261,False,0.0,False,False,0,0,0,2000-01-01
262,False,2.0,False,False,0,0,0,2000-01-01
263,False,-1.0,False,False,0,0,0,2000-01-01
264,False,2.0,False,False,0,0,0,2000-01-01
265,False,2.0,False,False,0,0,0,2000-01-01
266,False,2.0,False,False,0,0,0,2000-01-01
267,False,2.0,False,False,0,0,0,2000-01-01
268,False,-1.0,False,False,0,0,0,2000-01-01
269,False,2.0,False,False,0,0,0,2000-01-01
270,False,0.0,False,False,0,0,0,2000-01-01
271,False,2.0,False,False,0,0,0,2000-01-01
272,False,2.0,False,False,0,0,0,2000-01-01
273,False,2.0,False,False,0,0,0,2000-01-01
274,False,-1.0,False,False,0,0,0,2000-01-01
275,False,2.0,False,False,0,0,0,2000-01-01
276,False,2.0,False,False,0,0,0,2000-01-01
277,False,-1.0,False,False,0,0,0,2000-01-01
278,False,2.0,False,False,0,0,0,2000-01-01
279,False,1.0,False,False,0,0,0,2000-01-01
280,False,2.0,False,False,0,0,0,2000-01-01
281,False,2.0,False,False,0,0,0,2000-01-01
282,False,2.0,False,False,0,0,0,2000-01-01
283,False,3.0,False,False,0,0,0,2000-01-01
284,False,2.0,False,False,0,0,0,2000-01-01
285,False,0.0,False,False,0,0,0,2000-01-01
286,False,2.0,False,False,0,0,0,2000-01-01
287,False,0.0,False,False,0,0,0,2000-01-01
288,False,2.0,False,False,0,0,0,2000-01-01
289,False,2.0,False,False,0,0,0,2000-01-01
290,False,1.0,False,False,0,0,0,2000-01-01
291,False,-1.0,False,False,0,0,0,2000-01-01
292,False,3.0,False,False,0,0,0,2000-01-01
293,False,2.0,False,False,0,0,0,2000-01-01
294,False,2.0,False,False,0,0,0,2000-01-01
295,False,2.0,False,False,0,0,0,2000-01-01
296,False,2.0,False,False,0,0,0,2000-01-01
297,False,2.0,False,False,0,0,0,2000-01-01
298,False,2.0,False,False,0,0,0,2000-01-01
299,False,2.0,False,False,0,0,0,2000-01-01
300,False,2.0,False,False,0,0,0,2000-01-01
301,False,-1.0,False,False,0,0,0,2000-01-01
302,False,2.0,False,False,0,0,0,2000-01-01
303,False,3.0,False,False,0,0,0,2000-01-01
304,False,2.0,False,False,0,0,0,2000-01-01
305,False,1.0,False,False,0,0,0,2000-01-01
306,False,2.0,False,False,0,0,0,2000-01-01
307,False,-1.0,False,False,0,0,0,2000-01-01
308,False,0.0,False,False,0,0,0,2000-01-01
309,False,2.0,False,False,0,0,0,2000-01-01
310,False,0.0,False,False,0,0,0,2000-01-01
311,False,2.0,False,False,0,0,0,2000-01-01
312,False,3.0,False,False,0,0,0,2000-01-01
313,False,2.0,False,False,0,0,0,2000-01-01
314,False,2.0,False,False,0,0,0,2000-01-01
315,False,3.0,False,False,0,0,0,2000-01-01
316,False,0.0,False,False,0,0,0,2000-01-01
317,False,2.0,False,False,0,0,0,2000-01-01
318,False,3.0,False,False,0,0,0,2000-01-01
319,False,3.0,False,False,0,0,0,2000-01-01
320,False,1.0,False,False,0,0,0,2000-01-01
321,False,0.0,False,False,0,0,0,2000-01-01
322,False,3.0,False,False,0,0,0,2000-01-01
323,False,2.0,False,False,0,0,0,2000-01-01
324,False,2.0,False,False,0,0,0,2000-01-01
325,False,0.0,False,False,0,0,0,2000-01-01
326,False,0.0,False,False,0,0,0,2000-01-01
327,False,3.0,False,False,0,0,0,2000-01-01
328,False,2.0,False,False,0,0,0,2000-01-01
329,False,3.0,False,False,0,0,0,2000-01-01
330,False,2.0,False,False,0,0,0,2000-01-01
331,False,2.0,False,False,0,0,0,2000-01-01
332,False,3.0,False,False,0,0,0,2000-01-01
333,False,0.0,False,False,0,0,0,2000-01-01
334,False,3.0,False,False,0,0,0,2000-01-01
335,False,3.0,False,False,0,0,0,2000-01-01
336,False,1.0,False,False,0,0,0,2000-01-01
337,False,2.0,False,False,0,0,0,2000-01-01
338,False,-1.0,False,False,0,0,0,2000-01-01
339,False,1.0,False,False,0,0,0,2000-01-01
340,False,2.0,False,False,0,0,0,2000-01-01
341,False,-1.0,False,False,0,0,0,2000-01-01
342,False,0.0,False,False,0,0,0,2000-01-01
343,False,2.0,False,False,0,0,0,2000-01-01
344,False,2.0,False,False,0,0,0,2000-01-01
345,False,3.0,False,False,0,0,0,2000-01-01
346,False,-1.0,False,False,0,0,0,2000-01-01
347,False,2.0,False,False,0,0,0,2000-01-01
348,False,2.0,False,False,0,0,0,2000-01-01
349,False,2.0,False,False,0,0,0,2000-01-01
350,False,2.0,False,False,0,0,0,2000-01-01
351,False,0.0,False,False,0,0,0,2000-01-01
352,False,2.0,False,False,0,0,0,2000-01-01
353,False,1.0,False,False,0,0,0,2000-01-01
354,False,0.0,False,False,0,0,0,2000-01-01
355,False,2.0,False,False,0,0,0,2000-01-01
356,False,-1.0,False,False,0,0,0,2000-01-01
357,False,2.0,False,False,0,0,0,2000-01-01
358,False,2.0,False,False,0,0,0,2000-01-01
359,False,2.0,False,False,0,0,0,2000-01-01
360,False,2.0,False,False,0,0,0,2000-01-01
361,False,-1.0,False,False,0,0,0,2000-01-01
362,False,2.0,False,False,0,0,0,2000-01-01
363,False,2.0,False,False,0,0,0,2000-01-01
364,False,3.0,False,False,0,0,0,2000-01-01
365,False,2.0,False,False,0,0,0,2000-01-01
366,False,2.0,False,False,0,0,0,2000-01-01
367,False,2.0,False,False,0,0,0,2000-01-01
368,False,0.0,False,False,0,0,0,2000-01-01
369,False,2.0,False,False,0,0,0,2000-01-01
370,False,1.0,False,False,0,0,0,2000-01-01
371,False,2.0,False,False,0,0,0,2000-01-01
372,False,2.0,False,False,0,0,0,2000-01-01
373,False,0.0,False,False,0,0,0,2000-01-01
374,False,2.0,False,False,0,0,0,2000-01-01
375,False,2.0,False,False,0,0,0,2000-01-01
376,False,2.0,False,False,0,0,0,2000-01-01
377,False,2.0,False,False,0,0,0,2000-01-01
378,False,2.0,False,False,0,0,0,2000-01-01
379,False,0.0,False,False,0,0,0,2000-01-01
380,False,2.0,False,False,0,0,0,2000-01-01
381,False,2.0,False,False,0,0,0,2000-01-01
382,False,3.0,False,False,0,0,0,2000-01-01
383,False,2.0,False,False,0,0,0,2000-01-01
384,False,2.0,False,False,0,0,0,2000-01-01
385,False,2.0,False,False,0,0,0,2000-01-01
386,False,2.0,False,False,0,0,0,2000-01-01
387,False,-1.0,False,False,0,0,0,2000-01-01
388,False,0.0,False,False,0,0,0,2000-01-01
389,False,2.0,False,False,0,0,0,2000-01-01
390,False,2.0,False,False,0,0,0,2000-01-01
391,False,2.0,False,False,0,0,0,2000-01-01
392,False,2.0,False,False,0,0,0,2000-01-01
393,False,2.0,False,False,0,0,0,2000-01-01
394,False,3.0,False,False,0,0,0,2000-01-01
395,False,3.0,False,False,0,0,0,2000-01-01
396,False,0.0,False,False,0,0,0,2000-01-01
397,False,1.0,False,False,0,0,0,2000-01-01
398,False,0.0,False,False,0,0,0,2000-01-01
399,False,2.0,False,False,0,0,0,2000-01-01
400,False,3.0,False,False,0,0,0,2000-01-01
401,False,3.0,False,False,0,0,0,2000-01-01
402,False,0.0,False,False,0,0,0,2000-01-01
403,False,2.0,False,False,0,0,0,2000-01-01
404,False,2.0,False,False,0,0,0,2000-01-01
405,False,2.0,False,False,0,0,0,2000-01-01
406,False,3.0,False,False,0,0,0,2000-01-01
407,False,0.0,False,False,0,0,0,2000-01-01
408,False,3.0,False,False,0,0,0,2000-01-01
409,False,2.0,False,False,0,0,0,2000-01-01
410,False,-1.0,False,False,0,0,0,2000-01-01
411,False,2.0,False,False,0,0,0,2000-01-01
412,False,0.0,False,False,0,0,0,2000-01-01
413,False,3.0,False,False,0,0,0,2000-01-01
414,False,2.0,False,False,0,0,0,2000-01-01
415,False,3.0,False,False,0,0,0,2000-01-01
416,False,3.0,False,False,0,0,0,2000-01-01
417,False,2.0,False,False,0,0,0,2000-01-01
418,False,2.0,False,False,0,0,0,2000-01-01
419,False,3.0,False,False,0,0,0,2000-01-01
420,False,3.0,False,False,0,0,0,2000-01-01
421,False,2.0,False,False,0,0,0,2000-01-01
422,False,3.0,False,False,0,0,0,2000-01-01
423,False,2.0,False,False,0,0,0,2000-01-01
424,False,3.0,False,False,0,0,0,2000-01-01
425,False,3.0,False,False,0,0,0,2000-01-01
426,False,2.0,False,False,0,0,0,2000-01-01
427,False,-1.0,False,False,0,0,0,2000-01-01
428,False,3.0,False,False,0,0,0,2000-01-01
429,False,1.0,False,False,0,0,0,2000-01-01
430,False,2.0,False,False,0,0,0,2000-01-01
431,False,0.0,False,False,0,0,0,2000-01-01
432,False,3.0,False,False,0,0,0,2000-01-01
433,False,3.0,False,False,0,0,0,2000-01-01
434,False,-1.0,False,False,0,0,0,2000-01-01
435,False,2.0,False,False,0,0,0,2000-01-01
436,False,3.0,False,False,0,0,0,2000-01-01
437,False,3.0,False,False,0,0,0,2000-01-01
438,False,3.0,False,False,0,0,0,2000-01-01
439,False,0.0,False,False,0,0,0,2000-01-01
440,False,2.0,False,False,0,0,0,2000-01-01
441,False,3.0,False,False,0,0,0,2000-01-01
442,False,0.0,False,False,0,0,0,2000-01-01
443,False,3.0,False,False,0,0,0,2000-01-01
444,False,3.0,False,False,0,0,0,2000-01-01
445,False,0.0,False,False,0,0,0,2000-01-01
446,False,2.0,False,False,0,0,0,2000-01-01
447,False,3.0,False,False,0,0,0,2000-01-01
448,False,2.0,False,False,0,0,0,2000-01-01
449,False,2.0,False,False,0,0,0,2000-01-01
450,False,2.0,False,False,0,0,0,2000-01-01
451,False,2.0,False,False,0,0,0,2000-01-01
452,False,2.0,False,False,0,0,0,2000-01-01
453,False,0.0,False,False,0,0,0,2000-01-01
454,False,1.0,False,False,0,0,0,2000-01-01
455,False,1.0,False,False,0,0,0,2000-01-01
456,False,2.0,False,False,0,0,0,2000-01-01
457,False,0.0,False,False,0,0,0,2000-01-01
458,False,3.0,False,False,0,0,0,2000-01-01
459,False,2.0,False,False,0,0,0,2000-01-01
460,False,2.0,False,False,0,0,0,2000-01-01
461,False,-1.0,False,False,0,0,0,2000-01-01
462,False,0.0,False,False,0,0,0,2000-01-01
463,False,2.0,False,False,0,0,0,2000-01-01
464,False,2.0,False,False,0,0,0,2000-01-01
465,False,3.0,False,False,0,0,0,2000-01-01
466,False,3.0,False,False,0,0,0,2000-01-01
467,False,2.0,False,False,0,0,0,2000-01-01
468,False,0.0,False,False,0,0,0,2000-01-01
469,False,-1.0,False,False,0,0,0,2000-01-01
470,False,2.0,False,False,0,0,0,2000-01-01
471,False,2.0,False,False,0,0,0,2000-01-01
472,False,2.0,False,False,0,0,0,2000-01-01
473,False,-1.0,False,False,0,0,0,2000-01-01
474,False,2.0,False,False,0,0,0,2000-01-01
475,False,1.0,False,False,0,0,0,2000-01-01
476,False,0.0,False,False,0,0,0,2000-01-01
477,False,3.0,False,False,0,0,0,2000-01-01
478,False,3.0,False,False,0,0,0,2000-01-01
479,False,2.0,False,False,0,0,0,2000-01-01
480,False,0.0,False,False,0,0,0,2000-01-01
481,False,2.0,False,False,0,0,0,2000-01-01
482,False,3.0,False,False,0,0,0,2000-01-01
483,False,3.0,False,False,0,0,0,2000-01-01
484,False,2.0,False,False,0,0,0,2000-01-01
485,False,2.0,False,False,0,0,0,2000-01-01
486,False,3.0,False,False,0,0,0,2000-01-01
487,False,3.0,False,False,0,0,0,2000-01-01
488,False,3.0,False,False,0,0,0,2000-01-01
489,False,2.0,False,False,0,0,0,2000-01-01
490,False,0.0,False,False,0,0,0,2000-01-01
491,False,-1.0,False,False,0,0,0,2000-01-01
492,False,3.0,False,False,0,0,0,2000-01-01
493,False,2.0,False,False,0,0,0,2000-01-01
494,False,0.0,False,False,0,0,0,2000-01-01
495,False,0.0,False,False,0,0,0,2000-01-01
496,False,2.0,False,False,0,0,0,2000-01-01
497,False,3.0,False,False,0,0,0,2000-01-01
498,False,2.0,False,False,0,0,0,2000-01-01
499,False,0.0,False,False,0,0,0,2000-01-01
500,False,2.0,False,False,0,0,0,2000-01-01
501,False,2.0,False,False,0,0,0,2000-01-01
502,False,3.0,False,False,0,0,0,2000-01-01
503,False,3.0,False,False,0,0,0,2000-01-01
504,False,3.0,False,False,0,0,0,2000-01-01
505,False,3.0,False,False,0,0,0,2000-01-01
506,False,2.0,False,False,0,0,0,2000-01-01
507,False,2.0,False,False,0,0,0,2000-01-01
508,False,0.0,False,False,0,0,0,2000-01-01
509,False,0.0,False,False,0,0,0,2000-01-01
510,False,-1.0,False,False,0,0,0,2000-01-01
511,False,0.0,False,False,0,0,0,2000-01-01
512,False,1.0,False,False,0,0,0,2000-01-01
513,False,-1.0,False,False,0,0,0,2000-01-01
514,False,2.0,False,False,0,0,0,2000-01-01
515,False,2.0,False,False,0,0,0,2000-01-01
516,False,-1.0,False,False,0,0,0,2000-01-01
517,False,-1.0,False,False,0,0,0,2000-01-01
518,False,2.0,False,False,0,0,0,2000-01-01
519,False,3.0,False,False,0,0,0,2000-01-01
520,False,2.0,False,False,0,0,0,2000-01-01
521,False,2.0,False,False,0,0,0,2000-01-01
522,False,0.0,False,False,0,0,0,2000-01-01
523,False,2.0,False,False,0,0,0,2000-01-01
524,False,2.0,False,False,0,0,0,2000-01-01
525,False,3.0,False,False,0,0,0,2000-01-01
526,False,2.0,False,False,0,0,0,2000-01-01
527,False,2.0,False,False,0,0,0,2000-01-01
528,False,2.0,False,False,0,0,0,2000-01-01
529,False,3.0,False,False,0,0,0,2000-01-01
530,False,3.0,False,False,0,0,0,2000-01-01
531,False,3.0,False,False,0,0,0,2000-01-01
532,False,2.0,False,False,0,0,0,2000-01-01
533,False,2.0,False,False,0,0,0,2000-01-01
534,False,0.0,False,False,0,0,0,2000-01-01
535,False,0.0,False,False,0,0,0,2000-01-01
536,False,3.0,False,False,0,0,0,2000-01-01
537,False,2.0,False,False,0,0,0,2000-01-01
538,False,2.0,False,False,0,0,0,2000-01-01
539,False,3.0,False,False,0,0,0,2000-01-01
540,False,2.0,False,False,0,0,0,2000-01-01
541,False,2.0,False,False,0,0,0,2000-01-01
542,False,2.0,False,False,0,0,0,2000-01-01
543,False,2.0,False,False,0,0,0,2000-01-01
544,False,2.0,False,False,0,0,0,2000-01-01
545,False,2.0,False,False,0,0,0,2000-01-01
