UserId,DaysSinceLastPurchase,DayOfWeek,Hour,OrdersCount,TotalSpent,AveragePurchaseValue,PurchaseFreq,PreferedProduct,TotalItemsPurchased,OrderSize,LT,IsChurned,Cluster
2054,26,Thursday,16,1,145.0,145.0,1.0,97,1,1.0,0,False,0.0
2055,26,Thursday,16,1,882.0,882.0,1.0,22,1,1.0,0,False,0.0
2056,26,Thursday,6,2,2964.600000000001,1482.3000000000004,1.1538461538461535,31,54,6.0,22,False,2.0
2057,26,Saturday,15,2,1021.8,510.9,0.5042016806722689,47,4,1.0,89,False,1.0
2058,26,Tuesday,17,5,3845.0,769.0,0.4087193460490464,4,10,1.25,337,False,1.0
2059,26,Thursday,15,1,226.8,226.8,1.0,47,12,12.0,0,False,2.0
2060,26,Thursday,15,1,145.0,145.0,1.0,97,1,1.0,0,False,0.0
2061,26,Thursday,15,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2062,27,Thursday,15,1,882.0,882.0,1.0,22,1,1.0,0,False,0.0
2063,27,Sunday,9,3,3326.4,1108.8,0.2195121951219512,12,3,1.0,380,False,1.0
2064,27,Sunday,11,2,3736.16,1868.08,0.5769230769230769,59,2,1.0,74,False,1.0
2065,27,Thursday,11,5,2636.74,527.3480000000001,0.9146341463414634,4,5,1.0,134,False,1.0
2066,27,Tuesday,12,8,3472.0,434.0,1.1214953271028036,26,124,4.275862068965517,184,False,-1.0
2067,27,Thursday,13,2,1043.2,521.6,1.9354838709677415,23,6,1.5,1,False,3.0
2068,27,Saturday,17,3,1777.44,592.48,0.7627118644067797,10,3,1.0,88,False,1.0
2069,27,Thursday,13,1,811.3,811.3,1.0,62,1,1.0,0,False,0.0
2070,27,Thursday,13,1,811.3,811.3,1.0,62,1,1.0,0,False,0.0
2071,27,Thursday,11,2,895.44,447.72,0.7407407407407407,4,2,1.0,51,False,0.0
2072,27,Thursday,13,1,2428.0,2428.0,1.0,19,12,4.0,0,False,0.0
2073,27,Thursday,13,1,75.6,75.6,1.0,47,4,1.0,0,False,0.0
2074,27,Thursday,16,5,7433.3,1486.66,1.3761467889908257,82,11,1.5714285714285714,79,False,3.0
2075,27,Thursday,13,1,882.0,882.0,1.0,22,1,1.0,0,False,0.0
2076,27,Thursday,13,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2077,27,Thursday,12,2,2868.100000000001,1434.0500000000004,0.9090909090909092,15,16,1.7777777777777777,36,False,0.0
2078,27,Thursday,12,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2079,27,Monday,8,3,3481.1,1160.3666666666666,1.5,82,20,3.333333333333333,30,False,3.0
2080,27,Sunday,12,4,5084.6,1271.15,0.4109589041095891,4,21,2.333333333333333,262,False,1.0
2081,27,Thursday,22,4,5662.799999999998,1415.6999999999996,0.4081632653061224,111,47,6.7142857142857135,264,False,2.0
2082,27,Wednesday,11,18,3144.02,174.66777777777781,1.855670103092784,97,32,1.391304347826087,261,False,-1.0
2083,27,Saturday,7,3,2637.81,879.27,0.7563025210084033,31,31,4.428571428571429,89,False,2.0
2084,27,Saturday,18,8,11122.4,1390.3,0.8823529411764706,115,59,6.5555555555555545,242,False,2.0
2085,27,Thursday,11,4,1543.8,385.95,1.4117647058823528,103,20,1.6666666666666667,55,False,3.0
2086,27,Thursday,11,2,637.0,318.5,0.5263157894736842,10,2,1.0,84,False,1.0
2087,27,Thursday,11,1,1466.5,1466.5,1.0,84,1,1.0,0,False,0.0
2088,27,Thursday,10,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2089,27,Thursday,10,2,1129.0,564.5,2.0,4,3,1.0,0,False,3.0
2090,27,Thursday,10,1,1569.4,1569.4,1.0,76,1,1.0,0,False,0.0
2091,27,Saturday,10,3,4633.0,1544.333333333333,1.3043478260869563,103,81,10.125,39,False,2.0
2092,27,Monday,16,7,11835.28,1690.7542857142855,0.67524115755627,23,55,3.928571428571429,281,False,1.0
2093,27,Thursday,10,2,1360.8000000000004,680.4000000000002,1.6666666666666667,40,72,36.0,6,False,-1.0
2094,27,Saturday,10,2,4727.799999999998,2363.9,0.410958904109589,22,5,1.25,116,False,1.0
2095,27,Thursday,10,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2096,27,Thursday,9,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2097,27,Thursday,9,2,1933.4,966.7,0.4054054054054054,33,2,1.0,118,False,1.0
2098,27,Monday,9,2,4201.5,2100.75,1.3043478260869563,84,4,1.0,16,False,0.0
2099,27,Thursday,8,11,5758.26,523.4781818181818,0.9192200557103064,4,12,1.0909090909090908,329,False,-1.0
2100,27,Thursday,9,4,6816.24,1704.06,0.6557377049180328,76,4,1.0,153,False,1.0
2101,27,Monday,8,2,984.0,492.0,1.5384615384615383,4,2,1.0,9,False,3.0
2102,27,Sunday,13,6,2539.62,423.27,0.8108108108108107,2,6,1.0,192,False,1.0
2103,27,Thursday,8,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2104,27,Friday,8,3,858.9,286.3,0.6474820143884893,47,29,4.142857142857143,109,False,1.0
2105,27,Thursday,7,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2106,27,Thursday,9,17,18360.24,1080.0141176470588,1.3350785340314135,119,102,2.4878048780487805,352,False,-1.0
2107,27,Thursday,0,5,3053.4,610.68,1.0135135135135134,31,112,5.333333333333333,118,False,-1.0
2108,27,Thursday,23,2,2269.2,1134.6,0.27522935779816515,90,3,1.0,188,False,1.0
2109,27,Wednesday,22,1,881.3,881.3,1.0,82,1,1.0,0,False,0.0
2110,27,Saturday,13,2,984.0,492.0,0.4545454545454545,10,2,1.0,102,False,1.0
2111,27,Tuesday,8,2,1732.0,866.0,0.202020202020202,163,2,1.0,267,False,1.0
2112,27,Monday,18,2,782.0,391.0,1.875,97,3,1.5,2,False,3.0
2113,27,Wednesday,22,1,145.0,145.0,1.0,97,1,1.0,0,False,0.0
2114,27,Tuesday,12,2,1953.2,976.6,0.6896551724137931,31,31,5.166666666666667,57,False,2.0
2115,27,Wednesday,22,1,938.6,938.6,1.0,86,2,1.0,0,False,0.0
2116,27,Wednesday,22,1,1444.8,1444.8,1.0,64,4,4.0,0,False,0.0
2117,27,Monday,20,2,984.0,492.0,1.5384615384615383,4,2,1.0,9,False,3.0
2118,27,Wednesday,22,1,361.8,361.8,1.0,46,17,8.5,0,False,2.0
2119,27,Monday,12,2,1735.0,867.5,1.3043478260869563,7,43,10.75,16,False,2.0
2120,27,Wednesday,21,1,1059.0,1059.0,1.0,47,31,7.75,0,False,2.0
2121,27,Wednesday,21,1,695.8,695.8,1.0,53,1,1.0,0,False,0.0
2122,27,Tuesday,12,2,3940.3,1970.15,0.36585365853658536,83,4,1.0,134,False,1.0
2123,27,Friday,0,3,4951.08,1650.36,0.9183673469387756,30,148,14.8,68,False,-1.0
2124,27,Wednesday,21,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2125,27,Wednesday,21,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2126,27,Thursday,12,9,4346.8,482.97777777777776,1.7197452229299364,47,115,5.0,127,False,-1.0
2127,27,Wednesday,20,1,1764.0,1764.0,1.0,22,2,2.0,0,False,0.0
2128,27,Wednesday,20,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2129,27,Wednesday,20,1,881.3,881.3,1.0,82,1,1.0,0,False,0.0
2130,27,Wednesday,15,2,2661.6,1330.8,0.4026845637583893,5,27,5.4,119,False,1.0
2131,27,Tuesday,8,2,984.0,492.0,1.1538461538461535,4,2,1.0,22,False,0.0
2132,27,Friday,15,2,984.0,492.0,0.5042016806722689,10,2,1.0,89,False,1.0
2133,27,Thursday,20,12,12698.2,1058.1833333333334,0.9917355371900828,88,27,1.35,333,False,-1.0
2134,27,Sunday,8,6,6267.88,1044.6466666666668,1.3533834586466165,4,13,1.181818181818182,103,False,3.0
2135,27,Wednesday,21,3,2081.4,693.8000000000002,2.5,4,32,4.571428571428571,6,False,-1.0
2136,27,Saturday,19,3,2359.33,786.4433333333333,1.0112359550561798,5,10,1.6666666666666667,59,False,0.0
2137,27,Friday,19,3,2903.7,967.9,0.2255639097744361,98,3,1.0,369,False,1.0
2138,27,Wednesday,19,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2139,27,Saturday,0,3,1435.5,478.5,1.3043478260869563,23,27,6.75,39,False,2.0
2140,27,Wednesday,9,4,2392.8,598.2,0.8163265306122448,20,39,4.333333333333333,117,False,2.0
2141,27,Wednesday,18,4,1651.35,412.8375,0.3045685279187817,81,12,2.0,364,False,1.0
2142,27,Wednesday,18,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2143,27,Saturday,11,2,984.0,492.0,1.4634146341463414,4,2,1.0,11,False,3.0
2144,27,Wednesday,18,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2145,27,Monday,15,3,1227.0,409.0,0.8910891089108911,103,3,1.0,71,False,0.0
2146,27,Wednesday,18,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2147,27,Wednesday,18,1,446.6,446.6,1.0,90,1,1.0,0,False,0.0
2148,27,Wednesday,13,2,1225.82,612.91,0.6976744186046512,13,33,4.714285714285714,56,False,2.0
2149,27,Monday,10,3,1427.2,475.73333333333335,0.22332506203473945,47,44,7.333333333333332,373,False,2.0
2150,27,Wednesday,17,1,1046.3,1046.3,1.0,83,2,1.0,0,False,0.0
2151,27,Wednesday,8,4,1333.8000000000004,333.4500000000001,1.1320754716981132,13,58,9.666666666666666,76,False,2.0
2152,27,Wednesday,17,1,720.6,720.6,1.0,47,34,8.5,0,False,2.0
2153,27,Wednesday,17,1,1577.8,1577.8,1.0,22,2,1.0,0,False,0.0
2154,27,Thursday,11,16,7814.019999999998,488.37625,0.75,61,44,1.5714285714285714,610,False,-1.0
2155,27,Thursday,6,2,1688.88,844.44,0.7058823529411765,22,3,1.5,55,False,0.0
2156,27,Wednesday,18,4,4342.8,1085.7,0.27586206896551724,28,26,2.6,405,False,1.0
2157,27,Thursday,16,2,3049.72,1524.86,0.9375,85,3,1.5,34,False,0.0
2158,27,Wednesday,16,1,2538.0,2538.0,1.0,13,100,25.0,0,False,-1.0
2159,27,Wednesday,16,1,1720.6,1720.6,1.0,85,1,1.0,0,False,0.0
2160,27,Friday,11,2,849.0,424.5,0.15037593984962405,167,6,2.0,369,False,1.0
2161,27,Friday,3,3,3762.9,1254.3,0.6428571428571429,82,4,1.3333333333333333,110,False,1.0
2162,27,Wednesday,7,5,2359.16,471.832,0.7211538461538461,28,63,4.2,178,False,2.0
2163,27,Wednesday,6,3,1476.0,492.0,0.8411214953271028,4,3,1.0,77,False,0.0
2164,27,Monday,14,8,8019.559999999998,1002.445,0.41450777202072536,32,8,1.0,549,False,1.0
2165,27,Wednesday,8,7,11642.84,1663.2628571428575,0.8267716535433071,92,10,1.1111111111111112,224,False,1.0
2166,28,Wednesday,15,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2167,28,Wednesday,14,1,1134.0,1134.0,1.0,13,60,60.0,0,False,-1.0
2168,28,Friday,14,8,7670.08,958.76,0.9022556390977444,56,16,1.1428571428571428,236,False,1.0
2169,28,Wednesday,14,1,302.4000000000001,302.4000000000001,1.0,47,16,4.0,0,False,0.0
2170,28,Wednesday,14,1,453.6,453.6,1.0,13,24,12.0,0,False,2.0
2171,28,Saturday,13,2,1364.6,682.3,1.2765957446808511,29,15,1.6666666666666667,17,False,0.0
2172,28,Wednesday,12,12,6062.1,505.175,0.5625,31,80,1.4545454545454546,610,False,-1.0
2173,28,Friday,15,4,2855.02,713.755,0.30303030303030304,47,19,2.1111111111111107,366,False,1.0
2174,28,Monday,13,2,1365.6,682.8,0.5217391304347826,31,22,3.6666666666666665,85,False,1.0
2175,28,Monday,13,21,49396.56000000001,2352.217142857143,1.2804878048780488,113,203,1.4926470588235294,462,False,-1.0
2176,28,Sunday,13,2,984.0,492.0,0.5825242718446603,10,2,1.0,73,False,1.0
2177,28,Monday,9,15,6667.0,444.4666666666666,0.7120253164556962,10,18,1.0,602,False,-1.0
2178,28,Friday,13,3,2106.7,702.2333333333332,0.8411214953271028,62,3,1.0,77,False,0.0
2179,28,Saturday,14,6,10239.46,1706.5766666666668,0.44887780548628425,56,20,1.4285714285714286,371,False,1.0
2180,28,Wednesday,13,1,680.4,680.4,1.0,47,36,36.0,0,False,-1.0
2181,28,Monday,13,3,1525.0,508.33333333333326,0.7758620689655172,4,3,1.0,86,False,0.0
2182,28,Wednesday,13,1,643.2,643.2,1.0,47,9,3.0,0,False,0.0
2183,28,Wednesday,13,1,778.3,778.3,1.0,23,2,1.0,0,False,0.0
2184,28,Monday,12,2,2598.2,1299.1,1.9354838709677415,47,15,3.0,1,False,3.0
2185,28,Wednesday,12,8,20846.1,2605.7625,0.9448818897637796,84,12,1.3333333333333333,224,False,1.0
2186,28,Monday,8,9,12058.2,1339.8000000000004,0.472027972027972,16,161,4.6,542,False,-1.0
2187,28,Sunday,8,3,1215.0,405.0,1.168831168831169,46,62,12.4,47,False,2.0
2188,28,Monday,12,2,1652.82,826.41,0.6382978723404256,47,20,2.2222222222222223,64,False,1.0
2189,28,Friday,8,3,2128.35,709.4499999999998,0.4615384615384616,4,5,1.0,165,False,1.0
2190,28,Wednesday,12,1,811.3,811.3,1.0,83,1,1.0,0,False,0.0
2191,28,Friday,7,4,4221.8,1055.45,1.1538461538461535,47,53,6.625,74,False,2.0
2192,28,Wednesday,7,3,2704.08,901.36,0.8411214953271028,10,7,1.0,77,False,0.0
2193,28,Friday,11,3,3491.3,1163.7666666666667,0.6164383561643835,47,50,5.5555555555555545,116,False,2.0
2194,28,Saturday,11,6,2537.9,422.98333333333335,1.2949640287769786,20,21,2.333333333333333,109,False,3.0
2195,28,Sunday,11,2,924.9,462.44999999999993,0.4379562043795621,31,26,3.7142857142857135,107,False,1.0
2196,28,Wednesday,11,4,3518.8,879.7,0.29850746268656714,80,7,1.4,372,False,1.0
2197,28,Wednesday,11,1,145.0,145.0,1.0,97,1,1.0,0,False,0.0
2198,28,Friday,11,3,1192.4,397.4666666666667,0.4787234042553192,48,3,1.0,158,False,1.0
2199,28,Saturday,11,2,1067.62,533.81,0.7317073170731707,31,9,2.25,52,False,0.0
2200,28,Wednesday,11,2,1111.6,555.8,0.19867549668874174,29,7,1.0,272,False,1.0
2201,28,Monday,9,2,1232.72,616.36,1.0,39,3,1.0,30,False,0.0
2202,28,Sunday,11,2,5610.7,2805.35,0.4379562043795621,111,138,17.25,107,False,-1.0
2203,28,Wednesday,11,2,1763.3,881.65,0.425531914893617,82,2,1.0,111,False,1.0
2204,28,Wednesday,10,14,1883.0,134.5,0.6306306306306306,55,31,1.9375,636,False,-1.0
2205,28,Wednesday,11,4,3597.38,899.345,1.3186813186813189,20,69,6.2727272727272725,61,False,2.0
2206,28,Saturday,11,2,9553.2,4776.6,0.6741573033707865,84,6,3.0,59,False,-1.0
2207,28,Wednesday,10,3,2030.04,676.68,0.8411214953271028,14,8,1.3333333333333333,77,False,0.0
2208,28,Wednesday,10,1,1720.6,1720.6,1.0,85,1,1.0,0,False,0.0
2209,28,Tuesday,10,5,4196.82,839.3639999999998,1.5957446808510638,39,7,1.1666666666666667,64,False,3.0
2210,28,Friday,5,4,1824.6,456.15,0.594059405940594,4,5,1.0,172,False,1.0
2211,28,Saturday,10,3,1850.2,616.7333333333332,0.7758620689655172,31,17,2.125,86,False,1.0
2212,28,Wednesday,10,8,12234.66,1529.3325,0.4137931034482759,82,14,1.75,550,False,1.0
2213,28,Sunday,10,3,1865.82,621.9399999999998,1.5,46,26,6.5,30,False,3.0
2214,28,Wednesday,0,3,1342.04,447.3466666666666,0.8035714285714286,10,3,1.0,82,False,0.0
2215,28,Wednesday,10,1,1086.1,1086.1,1.0,71,6,1.0,0,False,0.0
2216,28,Thursday,19,6,14810.22,2468.37,0.5590062111801243,3,12,2.0,292,False,1.0
2217,28,Monday,10,2,2221.06,1110.53,0.7499999999999999,22,4,1.0,50,False,0.0
2218,28,Wednesday,10,4,1529.4,382.35,0.8275862068965516,4,30,7.5,115,False,2.0
2219,28,Monday,10,2,2624.6,1312.3,0.202020202020202,85,2,1.0,267,False,1.0
2220,28,Thursday,10,2,453.6,226.8,0.4081632653061224,47,13,6.5,117,False,1.0
2221,28,Wednesday,10,4,1879.44,469.86,0.9022556390977444,10,4,1.0,103,False,1.0
2222,28,Wednesday,9,3,2047.78,682.5933333333334,0.3629032258064517,78,3,1.0,218,False,1.0
2223,28,Monday,9,2,1879.2,939.6,0.821917808219178,31,96,32.0,43,False,-1.0
2224,28,Wednesday,9,2,1068.5,534.25,1.3953488372093024,31,18,3.0,13,False,3.0
2225,28,Wednesday,8,1,866.6,866.6,1.0,19,7,3.5,0,False,0.0
2226,28,Wednesday,8,1,283.5,283.5,1.0,40,15,15.0,0,False,-1.0
2227,28,Sunday,8,2,2406.0,1203.0,0.5172413793103449,98,5,1.6666666666666667,86,False,1.0
2228,28,Wednesday,8,5,2122.44,424.48800000000006,0.4189944134078212,4,6,1.2,328,False,1.0
2229,28,Wednesday,8,6,6422.5,1070.4166666666667,0.4958677685950413,58,8,1.0,333,False,1.0
2230,28,Wednesday,8,1,378.0,378.0,1.0,31,20,5.0,0,False,0.0
2231,28,Wednesday,7,1,1030.0,1030.0,1.0,58,1,1.0,0,False,0.0
2232,28,Wednesday,7,1,530.3,530.3,1.0,47,5,1.0,0,False,0.0
2233,28,Wednesday,6,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2234,28,Wednesday,10,4,4041.25,1010.3125,1.1214953271028036,4,48,6.0,77,False,2.0
2235,28,Wednesday,1,1,888.0,888.0,1.0,7,13,6.5,0,False,0.0
2236,28,Sunday,1,4,8988.24,2247.06,0.5106382978723405,83,10,1.25,205,False,1.0
2237,28,Tuesday,23,5,2993.8,598.76,0.6072874493927125,4,22,1.5714285714285714,217,False,1.0
2238,28,Friday,20,2,2865.0,1432.5,0.4545454545454545,28,5,1.0,102,False,1.0
2239,28,Monday,15,4,3572.5,893.125,0.6217616580310881,13,25,2.5,163,False,1.0
2240,28,Sunday,22,15,38186.60000000001,2545.773333333333,1.1029411764705883,28,386,7.4230769230769225,378,False,-1.0
2241,28,Thursday,15,2,1785.32,892.66,0.9523809523809524,82,2,1.0,33,False,0.0
2242,28,Tuesday,22,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2243,28,Saturday,19,2,953.0,476.5,1.5,47,27,6.75,10,False,3.0
2244,28,Thursday,14,2,1373.3,686.65,0.5714285714285714,82,2,1.0,75,False,1.0
2245,28,Tuesday,10,4,2017.0,504.25,0.9302325581395348,10,4,1.0,99,False,0.0
2246,28,Tuesday,22,1,198.0,198.0,1.0,7,6,3.0,0,False,0.0
2247,28,Tuesday,22,1,811.3,811.3,1.0,62,1,1.0,0,False,0.0
2248,28,Tuesday,21,1,2027.2,2027.2,1.0,31,49,9.8,0,False,2.0
2249,28,Tuesday,12,6,11881.2,1980.2,0.33582089552238803,82,22,1.375,506,False,1.0
2250,28,Friday,18,2,2225.0,1112.5,0.2390438247011952,98,2,1.0,221,False,1.0
2251,28,Tuesday,20,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2252,28,Tuesday,20,1,2652.6,2652.6,1.0,58,3,1.5,0,False,0.0
2253,28,Tuesday,20,1,882.0,882.0,1.0,22,1,1.0,0,False,0.0
2254,28,Tuesday,20,1,226.8,226.8,1.0,13,12,12.0,0,False,2.0
2255,28,Tuesday,20,1,1070.2999999999997,1070.2999999999997,1.0,47,9,1.0,0,False,0.0
2256,28,Tuesday,8,4,2414.75,603.6875,0.8633093525179857,46,96,8.0,109,False,-1.0
2257,28,Friday,20,2,2526.0,1263.0,0.11787819253438113,31,64,9.142857142857142,479,False,2.0
2258,28,Monday,16,2,1033.0,516.5,1.1538461538461535,5,2,1.0,22,False,0.0
2259,28,Tuesday,19,1,453.6,453.6,1.0,31,24,12.0,0,False,2.0
2260,28,Tuesday,19,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2261,28,Thursday,19,2,2796.3,1398.15,0.4545454545454545,22,4,1.0,102,False,1.0
2262,28,Tuesday,19,1,923.4,923.4,1.0,31,14,3.5,0,False,0.0
2263,28,Tuesday,19,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2264,28,Tuesday,18,1,1569.4,1569.4,1.0,76,1,1.0,0,False,0.0
2265,28,Tuesday,17,1,804.0,804.0,1.0,45,5,2.5,0,False,0.0
2266,28,Friday,5,3,1964.0,654.6666666666666,1.5517241379310345,4,14,2.333333333333333,28,False,3.0
2267,28,Tuesday,9,2,938.6,469.3,1.6216216216216215,4,2,1.0,7,False,3.0
2268,28,Tuesday,17,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2269,28,Tuesday,16,1,1189.2,1189.2,1.0,4,14,4.666666666666667,0,False,0.0
2270,28,Tuesday,16,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2271,28,Tuesday,16,1,1038.1,1038.1,1.0,83,13,6.5,0,False,0.0
2272,28,Tuesday,16,1,1173.6,1173.6,1.0,18,3,1.0,0,False,0.0
2273,28,Thursday,15,8,8554.64,1069.33,0.8571428571428571,62,15,1.0714285714285714,250,False,1.0
2274,28,Thursday,9,3,1476.0,492.0,0.7142857142857143,4,3,1.0,96,False,1.0
2275,28,Friday,11,4,4960.35,1240.0875,0.4918032786885246,121,17,1.2142857142857142,214,False,1.0
2276,28,Tuesday,15,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2277,28,Tuesday,11,10,6193.54,619.354,0.8403361344537815,4,27,1.2857142857142858,327,False,-1.0
2278,28,Tuesday,15,1,135.9,135.9,1.0,47,6,1.5,0,False,0.0
2279,29,Sunday,15,2,2931.86,1465.9299999999996,0.6382978723404256,4,42,5.25,64,False,2.0
2280,29,Tuesday,14,1,362.4,362.4,1.0,47,18,3.0,0,False,0.0
2281,29,Tuesday,14,1,811.3,811.3,1.0,62,1,1.0,0,False,0.0
2282,29,Tuesday,14,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2283,29,Saturday,14,2,682.0,341.0,1.5384615384615383,69,3,1.5,9,False,3.0
2284,29,Tuesday,14,1,446.6,446.6,1.0,90,1,1.0,0,False,0.0
2285,29,Tuesday,14,2,4644.0,2322.0,2.0,98,4,2.0,0,False,3.0
2286,29,Tuesday,14,1,240.0,240.0,1.0,46,7,3.5,0,False,0.0
2287,29,Thursday,8,3,1525.0,508.33333333333326,0.8108108108108107,10,3,1.0,81,False,0.0
2288,29,Tuesday,14,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2289,29,Saturday,14,2,284.85,142.425,0.6315789473684211,47,15,3.0,65,False,1.0
2290,29,Tuesday,14,1,1221.5,1221.5,1.0,82,19,9.5,0,False,2.0
2291,29,Wednesday,13,3,1732.0,577.3333333333334,0.7563025210084033,5,4,1.0,89,False,1.0
2292,29,Tuesday,13,1,1720.6,1720.6,1.0,34,1,1.0,0,False,0.0
2293,29,Tuesday,13,1,94.5,94.5,1.0,13,5,5.0,0,False,0.0
2294,29,Sunday,13,2,737.0,368.5,0.15463917525773194,161,2,1.0,358,False,1.0
2295,29,Tuesday,13,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2296,29,Thursday,10,3,1176.0,392.0,0.14106583072100315,47,22,3.6666666666666665,608,False,1.0
2297,29,Friday,13,9,8883.65,987.0722222222223,0.4390243902439024,23,36,4.0,585,False,1.0
2298,29,Sunday,13,2,895.15,447.575,0.7499999999999999,47,29,3.625,50,False,2.0
2299,29,Thursday,9,4,4604.4,1151.1,0.3636363636363637,108,58,4.142857142857143,300,False,1.0
2300,29,Tuesday,17,4,1670.0,417.5,2.4489795918367347,4,4,1.0,19,False,-1.0
2301,29,Tuesday,12,3,1778.0,592.6666666666666,0.2912621359223301,10,3,1.0,279,False,1.0
2302,29,Wednesday,12,6,2643.5,440.58333333333326,0.3025210084033614,39,6,1.0,565,False,1.0
2303,29,Monday,9,3,2674.0,891.3333333333335,0.4390243902439024,83,4,1.3333333333333333,175,False,1.0
2304,29,Tuesday,11,11,17369.0,1579.0,0.6707317073170732,119,135,9.642857142857142,462,False,-1.0
2305,29,Tuesday,12,1,3138.8,3138.8,1.0,76,2,2.0,0,False,0.0
2306,29,Thursday,9,4,6387.0,1596.75,0.234375,22,11,1.8333333333333333,482,False,1.0
2307,29,Monday,12,10,11151.079999999998,1115.1079999999997,1.0526315789473684,103,67,2.392857142857143,255,False,-1.0
2308,29,Tuesday,12,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2309,29,Tuesday,12,1,811.3,811.3,1.0,62,1,1.0,0,False,0.0
2310,29,Tuesday,11,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2311,29,Tuesday,11,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2312,29,Friday,11,2,984.0,492.0,0.5454545454545455,4,2,1.0,80,False,1.0
2313,29,Tuesday,11,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2314,29,Friday,11,2,907.2,453.6,1.5,31,48,12.0,10,False,2.0
2315,29,Tuesday,9,2,1037.3,518.65,1.6666666666666667,82,3,1.5,6,False,3.0
2316,29,Tuesday,10,1,646.6,646.6,1.0,27,3,1.5,0,False,0.0
2317,29,Friday,9,5,4505.0,901.0,0.7142857142857143,66,5,1.0,180,False,1.0
2318,29,Tuesday,10,6,3844.0,640.6666666666666,0.44887780548628425,4,16,2.0,371,False,1.0
2319,29,Tuesday,10,2,895.44,447.72,0.7142857142857143,4,2,1.0,54,False,0.0
2320,29,Tuesday,10,1,637.0,637.0,1.0,97,2,1.0,0,False,0.0
2321,29,Tuesday,10,1,492.0,492.0,1.0,4,1,1.0,0,False,0.0
2322,29,Sunday,9,2,2933.0,1466.5,0.4379562043795621,84,2,1.0,107,False,1.0
2323,29,Tuesday,10,3,1838.7,612.9,1.0588235294117647,47,56,9.333333333333334,55,False,2.0
2324,29,Wednesday,10,5,5076.3,1015.26,0.4043126684636119,82,6,1.0,341,False,1.0
2325,29,Thursday,10,4,1675.0,418.75,0.3,157,5,1.25,370,False,1.0
2326,29,Tuesday,9,1,637.0,637.0,1.0,97,2,1.0,0,False,0.0
2327,29,Tuesday,9,3,1426.8,475.6,0.75,4,3,1.0,90,False,1.0
2328,29,Friday,9,2,704.0,352.0,0.9836065573770492,38,2,1.0,31,False,0.0
2329,29,Saturday,9,2,1879.7,939.85,0.2803738317757009,4,4,1.0,184,False,1.0
2330,29,Tuesday,8,1,461.0,461.0,1.0,14,1,1.0,0,False,0.0
2331,29,Tuesday,8,1,915.1,915.1,1.0,83,5,1.6666666666666667,0,False,0.0
2332,29,Sunday,8,2,2721.600000000001,1360.8000000000004,1.5789473684210529,47,144,28.8,8,False,-1.0
2333,29,Sunday,8,2,2358.0,1179.0,0.5555555555555556,4,4,1.0,78,False,1.0
2334,29,Monday,0,2,1980.0,990.0,1.9354838709677415,67,75,37.5,1,False,-1.0
2335,29,Tuesday,7,1,561.6,561.6,1.0,31,25,3.571428571428572,0,False,0.0
2336,29,Tuesday,7,6,5430.02,905.0033333333334,1.4173228346456692,4,10,1.25,97,False,3.0
2337,29,Friday,4,6,3975.14,662.5233333333333,0.9677419354838708,71,13,1.0,156,False,1.0
2338,29,Friday,3,2,578.4,289.2,0.09554140127388534,47,17,5.666666666666668,598,False,1.0
2339,29,Tuesday,3,1,145.6,145.6,1.0,47,5,1.0,0,False,0.0
2340,29,Friday,1,3,5847.3,1949.1,0.1768172888015717,62,8,1.0,479,False,1.0
2341,29,Sunday,0,2,737.0,368.5,0.18867924528301888,157,2,1.0,288,False,1.0
2342,29,Monday,23,1,1476.6,1476.6,1.0,90,2,1.0,0,False,0.0
